class,pairs,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17
1,qid:1158,0,0,0,0,0,2,0,0,0,0,3,7,2,2,1,1.5,2
1,qid:1159,0,0,0,0,0,4,0,0,0,0,1,5,0,1,1,1,1
0,qid:1159,0,0,0,1,0,3,0,0,0,0,3,8,1,3,1,2,3
1,qid:1160,0,1,0,0,0,3,0,0,0,0,10,17,3,5,2,1.8,3
0,qid:1160,1,2,0,0,1,2,0,0,0,0,6,12,0,3,1,1.3,2
1,qid:1161,0,0,0,1,1,5,0,0,0,0,7,15,1,5,2,1.4,2
0,qid:1161,0,0,0,1,2,3,0,1,0,4,1,12,0,4,1,1.8,3
0,qid:1162,1,1,0,1,0,1,0,0,1,1,2,10,2,3,1,1.7,2
1,qid:1162,0,0,0,0,3,2,0,0,0,1,6,16,3,7,2,1.7,3
0,qid:1163,1,0,0,2,2,4,0,0,1,0,10,20,0,6,4,1.5,2
1,qid:1163,0,0,0,1,0,1,0,0,1,1,2,8,2,4,0,1.5,2
0,qid:1164,0,0,1,0,3,4,0,0,0,2,10,20,0,10,2,2.2,3
1,qid:1164,0,0,2,0,3,1,0,0,1,1,5,13,0,4,3,2,2
1,qid:1165,0,0,0,0,0,3,0,0,0,1,3,7,0,2,1,1.5,2
0,qid:1165,0,0,0,1,0,2,0,0,0,0,3,7,0,4,1,2,2
1,qid:1166,0,0,0,0,2,1,0,0,0,0,3,7,1,2,1,1,1
0,qid:1166,0,0,0,0,3,1,0,0,0,0,4,9,1,3,1,2,3
0,qid:1167,0,1,1,2,2,1,0,2,0,1,4,14,0,6,3,2.5,4
1,qid:1167,1,0,0,1,0,2,0,0,0,1,2,8,1,2,1,1.5,2
1,qid:1168,0,0,0,0,1,4,0,0,2,0,1,8,0,4,1,1.8,3
0,qid:1168,0,0,1,1,2,2,0,0,0,0,5,12,1,5,0,2,3
0,qid:1169,1,0,0,1,4,2,1,0,1,1,4,17,2,7,2,2,2
1,qid:1169,0,0,0,1,0,1,0,0,0,0,1,3,0,1,0,1,1
1,qid:1170,0,0,1,0,0,1,0,0,0,0,2,5,1,1,1,1,1
0,qid:1170,3,0,0,0,1,6,0,0,1,0,8,20,1,10,3,1.8,3
0,qid:1171,0,0,2,1,1,6,0,0,0,1,8,22,3,7,3,2,4
1,qid:1171,0,0,0,1,2,2,0,0,0,0,7,13,1,4,1,1.5,2
1,qid:1172,1,0,1,0,1,4,0,0,0,0,4,11,0,5,1,2,2
0,qid:1172,1,0,0,0,1,3,0,0,0,0,6,12,1,4,2,1.3,2
1,qid:1173,0,0,1,0,3,4,0,0,0,0,9,19,2,9,3,2.2,2
0,qid:1173,1,0,0,0,0,4,1,1,0,1,3,14,2,7,2,1.6,2
1,qid:1174,0,0,0,0,0,2,0,1,1,0,3,10,3,3,0,1,1
0,qid:1174,0,0,0,0,1,5,0,0,0,2,6,18,4,7,3,2.9,4
0,qid:1175,1,0,0,0,1,5,0,0,1,1,2,11,0,4,1,1.3,2
1,qid:1175,0,0,0,0,0,4,0,0,0,0,5,13,2,4,0,2.3,3
1,qid:1176,0,0,0,0,0,4,0,0,0,1,3,10,2,4,2,1,1
0,qid:1176,2,0,1,1,0,5,0,0,0,1,2,12,0,3,3,2,3
1,qid:1177,1,0,3,0,0,8,0,0,0,1,8,21,0,6,2,1.8,3
0,qid:1177,2,0,1,0,1,6,0,0,0,3,4,18,1,7,4,1.7,2
0,qid:1178,0,0,1,0,2,3,0,0,1,0,8,18,3,8,3,1.6,3
1,qid:1178,0,1,0,1,2,1,0,0,0,0,4,9,0,4,2,1.8,3
1,qid:1179,0,0,0,0,0,2,0,0,0,1,5,8,0,2,0,1.5,2
0,qid:1179,2,0,0,0,2,4,0,0,0,0,4,12,0,4,2,1.5,2
1,qid:1180,0,0,0,1,0,7,0,0,0,0,6,15,1,6,2,1.8,3
0,qid:1180,0,1,0,0,1,3,0,0,0,1,3,9,0,2,1,1,1
0,qid:1181,0,0,0,1,1,1,1,0,0,1,2,7,0,2,1,1,1
1,qid:1181,0,0,0,0,2,5,0,0,0,1,7,17,2,5,0,2.2,3
0,qid:1182,1,0,0,1,1,2,0,1,0,1,4,13,2,7,2,3.7,6
1,qid:1182,2,0,0,0,0,0,0,0,1,1,3,8,1,3,1,1.3,2
1,qid:1183,2,0,0,1,1,3,0,0,0,0,8,17,2,8,2,1.6,3
0,qid:1183,0,1,0,1,1,6,0,0,0,0,9,20,2,7,3,1.9,4
1,qid:1184,1,0,0,0,2,1,0,0,0,1,3,8,0,3,1,1.3,2
0,qid:1184,1,0,0,1,1,3,0,0,0,0,6,12,0,4,2,1.3,2
1,qid:1185,0,0,0,0,1,3,0,0,0,1,4,10,1,5,2,1.4,2
0,qid:1185,2,0,0,1,2,4,0,0,0,0,5,14,0,4,2,1.3,2
1,qid:1186,0,0,1,2,1,3,0,0,1,1,4,13,0,4,3,2.5,4
0,qid:1186,0,1,0,0,3,4,0,0,1,4,4,18,1,7,4,2,4
0,qid:1187,1,0,1,0,3,8,0,0,0,3,4,20,0,7,4,3,5
1,qid:1187,0,0,0,1,1,3,0,0,0,1,6,13,1,3,1,1.3,2
0,qid:1188,0,0,1,0,0,1,0,0,0,1,2,7,1,4,2,1.3,2
1,qid:1188,0,0,1,0,0,1,0,0,0,0,3,6,1,1,0,1,1
1,qid:1189,0,2,0,0,0,7,0,0,2,0,10,22,1,8,4,2.1,2
0,qid:1189,0,0,2,1,3,5,0,0,0,1,7,20,0,7,4,1.7,3
0,qid:1190,0,0,1,2,5,4,0,0,0,0,6,18,0,5,3,2,3
1,qid:1190,0,0,0,1,0,0,0,0,0,0,2,3,0,0,1,0,0
1,qid:1191,0,2,1,0,2,6,0,0,0,1,7,19,0,5,3,1.2,2
0,qid:1191,0,0,1,1,2,5,0,0,0,4,6,21,1,8,5,1.6,2
0,qid:1192,0,0,0,1,1,1,0,0,0,0,3,6,0,2,1,1.5,2
1,qid:1192,0,0,0,1,1,1,0,0,0,0,2,5,0,2,1,1.5,2
1,qid:1193,1,0,0,0,0,4,0,0,0,1,3,10,1,4,2,1.3,2
0,qid:1193,1,1,0,2,1,1,0,0,1,0,6,13,0,6,2,1.8,2
1,qid:1194,0,0,0,3,0,4,0,0,0,1,7,16,1,6,2,1.2,2
0,qid:1194,1,0,1,0,0,6,1,0,1,2,8,21,1,7,4,1.7,2
1,qid:1195,1,0,0,1,2,4,0,0,0,0,4,12,0,6,3,2,3
0,qid:1195,2,0,0,0,1,3,0,0,0,3,3,13,1,5,3,1,1
1,qid:1196,1,0,1,1,1,1,0,0,0,0,5,14,4,5,1,1.4,2
0,qid:1196,0,0,1,1,1,8,0,0,0,2,7,22,2,12,6,1.8,2
0,qid:1197,0,0,1,0,2,6,0,0,0,0,6,15,0,6,1,2.3,4
1,qid:1197,0,0,0,0,0,1,0,0,0,1,1,5,2,2,0,1,1
0,qid:1198,1,0,0,0,2,6,0,0,0,0,8,18,1,9,3,1.6,2
1,qid:1198,0,0,0,0,1,2,0,0,0,0,3,7,2,2,0,1,1
1,qid:1199,1,0,1,0,1,1,0,0,0,0,4,8,0,2,1,1,1
0,qid:1199,0,0,0,0,3,5,0,0,0,0,10,19,1,8,2,1.6,3
0,qid:1200,0,0,1,0,2,1,0,0,0,0,4,9,1,3,1,1,1
1,qid:1200,0,0,0,0,0,3,0,0,0,0,2,7,2,1,0,1,1
0,qid:1201,1,0,2,0,1,1,0,0,0,0,7,16,3,6,3,2.2,3
1,qid:1201,0,0,0,0,4,2,0,0,0,0,9,17,2,6,2,2.2,3
1,qid:1202,0,0,0,0,1,3,0,0,0,0,5,9,0,3,1,1.3,2
0,qid:1202,0,0,0,1,5,2,0,0,0,0,6,14,0,7,2,2.1,2
1,qid:1203,1,0,0,1,1,2,0,0,0,0,6,13,2,5,1,1.8,3
0,qid:1203,0,0,1,0,2,5,0,1,0,1,4,15,1,9,3,2,4
0,qid:1204,0,0,0,2,1,6,0,0,0,0,8,19,2,9,2,2.6,3
1,qid:1204,0,0,1,0,1,2,0,0,0,0,3,8,1,4,1,1.8,2
0,qid:1205,0,0,0,1,2,4,0,0,0,2,7,18,2,7,3,2.3,2
1,qid:1205,0,1,1,0,1,1,0,0,1,0,3,8,0,4,2,1.8,2
1,qid:1206,0,0,0,0,1,4,0,0,0,0,4,10,1,5,3,1,1
0,qid:1206,1,1,1,0,1,4,0,0,1,0,8,19,2,7,4,2.6,4
0,qid:1207,1,1,0,0,0,4,0,0,0,1,4,12,0,4,1,1.8,2
1,qid:1207,1,0,0,0,4,3,0,0,0,0,7,17,2,7,2,1.3,2
1,qid:1208,1,0,0,0,1,5,0,0,0,2,3,12,0,5,3,1.8,2
0,qid:1208,0,2,1,0,1,9,0,0,0,0,10,23,0,11,5,2,3
0,qid:1209,2,0,0,1,2,4,0,1,1,1,7,19,0,10,3,1.9,3
1,qid:1209,2,0,0,1,0,8,0,0,0,1,9,22,1,13,2,1.9,2
1,qid:1210,0,1,0,2,0,6,0,0,0,1,8,19,0,7,3,1.9,3
0,qid:1210,0,1,2,0,1,5,0,0,0,0,7,17,1,9,2,2,3
0,qid:1211,0,0,0,1,0,6,0,0,0,1,8,17,0,7,2,2.9,4
1,qid:1211,0,0,3,0,0,1,0,0,0,1,3,11,3,3,1,2,3
0,qid:1212,1,0,1,1,0,6,0,0,0,1,7,17,0,8,2,2.4,3
1,qid:1212,1,0,0,1,4,0,0,1,0,1,6,16,2,6,2,1.3,2
1,qid:1213,1,0,0,0,1,2,0,0,0,2,3,12,2,6,1,2,4
0,qid:1213,2,0,2,0,2,3,0,1,0,0,6,17,1,8,2,1.8,2
1,qid:1214,2,1,0,0,1,7,1,0,0,0,8,20,0,9,3,2.2,2
0,qid:1214,0,1,1,0,4,4,0,0,0,2,5,17,0,7,6,2,3
1,qid:1215,0,0,1,0,0,4,0,0,0,1,6,14,2,5,2,1.8,3
0,qid:1215,2,0,0,0,3,2,0,0,2,1,7,19,1,9,4,1.9,2
1,qid:1216,1,1,0,3,1,2,0,1,0,1,7,17,0,7,3,1.7,3
0,qid:1216,3,0,0,0,2,6,0,0,0,2,6,20,1,10,4,3.1,4
0,qid:1217,0,1,1,0,2,2,0,0,0,0,8,15,1,6,1,2,3
1,qid:1217,0,0,0,0,2,0,0,0,0,0,4,8,1,3,1,1,1
1,qid:1218,0,1,0,2,2,4,0,0,0,1,9,20,1,8,3,2.4,4
0,qid:1218,1,0,1,0,2,2,1,1,0,1,6,17,2,5,0,1.4,2
0,qid:1219,2,0,0,0,2,4,0,0,0,1,7,20,2,9,3,1.8,3
1,qid:1219,0,0,2,1,0,3,0,0,0,2,6,17,3,8,1,2.1,2
0,qid:1220,0,0,0,1,0,5,0,0,0,0,5,13,2,6,1,2,4
1,qid:1220,0,0,0,1,0,3,0,0,0,0,5,11,2,4,1,2,3
1,qid:1221,0,0,0,1,0,4,0,1,1,1,3,14,3,7,2,1.6,2
0,qid:1221,1,1,0,1,0,3,0,0,0,1,11,22,4,9,1,1.7,3
1,qid:1222,0,0,0,1,1,3,0,0,0,0,5,10,0,4,1,2.3,3
0,qid:1222,0,0,0,0,0,2,0,1,0,0,5,12,2,5,1,2.4,3
0,qid:1223,1,0,1,1,0,4,0,0,0,1,9,21,3,7,2,2.3,4
1,qid:1223,0,0,0,0,1,8,0,0,1,0,8,20,2,8,1,3.3,3
0,qid:1224,2,0,1,0,1,1,0,0,0,1,8,22,5,9,2,1.8,3
1,qid:1224,0,0,0,0,1,3,0,0,0,0,4,8,0,3,1,2,3
0,qid:1225,0,0,0,1,1,3,0,0,0,1,6,14,1,6,1,2.2,4
1,qid:1225,0,0,0,0,1,3,0,0,0,0,7,13,2,5,3,1.8,3
1,qid:1226,0,1,0,0,0,5,0,1,0,2,5,16,1,7,2,2.6,3
0,qid:1226,1,0,1,0,3,4,0,0,2,0,6,18,1,11,3,2.1,3
1,qid:1227,1,1,0,1,3,2,0,0,0,0,10,20,2,8,3,2.1,3
0,qid:1227,1,2,1,0,0,3,0,0,0,0,4,11,0,6,2,1.3,2
1,qid:1228,0,0,0,0,0,4,0,0,0,0,5,10,0,3,0,1.3,2
0,qid:1228,1,1,0,2,1,3,0,0,0,0,8,18,2,8,1,3,5
0,qid:1229,3,0,1,1,0,1,0,1,0,0,5,14,1,6,1,1.8,3
1,qid:1229,0,0,0,0,1,2,0,0,0,1,3,8,1,3,1,2,3
1,qid:1230,1,0,0,1,1,4,0,0,1,1,8,20,1,8,3,2,3
0,qid:1230,2,1,0,0,0,2,0,0,0,1,9,20,2,7,2,1.6,3
1,qid:1231,0,1,0,0,2,3,0,0,0,1,7,18,3,10,3,2.2,4
0,qid:1231,1,0,0,0,1,5,0,0,1,2,1,13,0,6,2,2.7,4
0,qid:1232,1,0,0,1,1,2,0,0,1,0,6,16,3,8,2,1.8,3
1,qid:1232,0,0,0,1,1,7,0,0,0,0,8,18,0,8,3,2.3,4
0,qid:1233,0,0,0,2,0,2,0,0,0,0,2,8,2,4,2,1.5,2
1,qid:1233,0,0,0,2,0,4,0,0,0,0,1,7,0,1,0,1,1
1,qid:1234,1,0,0,2,0,6,0,0,0,2,3,15,1,5,1,2,2
0,qid:1234,0,0,1,0,1,2,0,0,0,0,7,13,2,3,1,1,1
1,qid:1235,0,0,0,0,1,4,0,0,0,4,5,18,4,8,2,2.3,3
0,qid:1235,0,1,0,0,1,5,0,1,1,1,3,17,4,10,3,2.6,4
1,qid:1236,1,1,0,0,0,7,0,0,0,1,7,21,4,8,1,2.4,4
0,qid:1236,0,0,0,2,4,3,0,0,0,0,9,21,3,7,3,2,3
0,qid:1237,1,0,0,0,0,4,0,2,0,0,6,16,3,5,1,1.6,2
1,qid:1237,1,0,0,1,2,3,0,0,2,1,4,14,0,6,2,2,2
0,qid:1238,0,1,2,0,1,2,0,0,1,1,10,19,1,7,2,2.9,5
1,qid:1238,0,1,0,0,0,3,0,0,1,0,5,15,1,7,1,2.4,3
1,qid:1239,0,0,1,0,0,0,0,1,0,1,4,10,1,3,0,1,1
0,qid:1239,0,1,1,0,2,1,0,0,1,0,6,15,2,6,1,2.3,4
0,qid:1240,0,1,0,2,0,2,0,0,0,3,6,21,4,9,2,1.8,2
1,qid:1240,0,0,0,0,1,1,0,1,0,0,6,13,3,4,1,1.8,3
0,qid:1241,0,0,1,1,0,3,0,0,0,1,7,18,3,8,2,2.4,4
1,qid:1241,0,0,0,1,0,4,0,0,0,1,4,11,0,3,1,2,3
0,qid:1242,0,0,1,1,1,3,0,2,0,1,5,17,1,8,3,2.9,3
1,qid:1242,1,1,0,0,1,4,0,1,0,1,8,20,3,8,4,1.5,2
1,qid:1243,0,1,0,0,0,2,0,0,0,2,6,14,1,5,2,1.2,2
0,qid:1243,1,0,0,2,1,3,0,0,0,1,6,16,2,5,1,2.6,4
1,qid:1244,0,1,0,2,1,4,0,0,0,0,10,22,2,10,3,2.5,4
0,qid:1244,2,1,1,0,1,1,0,0,0,2,6,17,1,8,1,3,4
0,qid:1245,1,0,0,2,0,1,0,1,0,0,7,17,4,7,2,1.6,2
1,qid:1245,1,0,1,2,2,4,0,0,0,0,9,21,2,9,2,1.9,3
0,qid:1246,5,0,1,0,2,3,0,0,0,1,7,22,2,7,5,2.1,4
1,qid:1246,1,0,0,0,2,1,0,0,0,1,4,11,2,4,1,1.8,2
0,qid:1247,0,0,0,1,0,2,0,1,0,0,5,12,3,5,1,1.6,2
1,qid:1247,0,0,0,0,2,1,0,0,0,0,3,7,1,2,1,1.5,2
0,qid:1248,0,0,1,0,1,1,0,1,0,0,4,8,0,2,1,1.5,2
1,qid:1248,0,0,0,0,1,2,0,0,0,3,2,10,2,3,1,1.7,2
1,qid:1249,1,0,0,2,1,5,0,2,0,0,8,21,1,10,2,2.5,3
0,qid:1249,1,0,0,0,2,3,0,1,0,0,11,21,3,8,4,2,3
1,qid:1250,1,0,1,2,1,2,0,0,0,2,6,18,3,7,1,2,4
0,qid:1250,0,2,1,0,2,4,0,0,0,1,8,20,2,8,4,2.3,3
1,qid:1251,2,0,0,1,1,3,0,0,0,0,7,14,0,5,1,2.2,3
0,qid:1251,2,0,0,0,2,1,0,0,0,3,6,15,0,6,2,1.5,3
0,qid:1252,2,0,1,1,0,2,0,0,0,2,4,12,0,5,2,1.8,2
1,qid:1252,0,0,1,1,3,3,1,0,0,0,6,16,1,8,1,2.3,3
1,qid:1253,0,1,0,1,3,4,0,0,1,3,4,18,1,8,1,2.1,4
0,qid:1253,1,0,1,3,0,6,0,0,0,1,6,20,2,10,2,3.1,4
1,qid:1254,0,0,0,0,3,5,0,0,1,1,7,19,2,9,1,1.7,3
0,qid:1254,0,1,1,1,1,3,0,1,0,0,9,18,1,7,1,2.4,4
1,qid:1255,2,0,0,0,0,5,0,0,0,2,3,14,2,6,2,1.3,2
0,qid:1255,0,0,0,0,1,2,0,0,0,1,5,13,4,5,2,2,2
1,qid:1256,0,1,0,1,0,2,0,0,1,1,3,10,1,4,2,1.5,2
0,qid:1256,2,0,0,0,0,8,0,0,0,0,5,22,4,8,2,2,4
1,qid:1257,0,0,0,0,1,5,0,0,0,0,3,9,0,2,0,1,1
0,qid:1257,0,1,2,2,1,1,0,0,0,2,7,21,5,8,1,2.1,3
0,qid:1258,0,0,0,1,1,4,1,0,0,0,5,15,2,4,3,1.3,2
1,qid:1258,1,0,0,1,0,1,0,0,0,1,6,12,1,3,1,1.3,2
0,qid:1259,0,0,0,2,1,6,0,0,0,3,7,21,1,9,3,2.3,3
1,qid:1259,2,1,0,1,1,1,0,0,0,0,4,11,1,5,1,1.8,3
1,qid:1260,1,0,0,2,1,4,0,0,0,0,2,13,1,3,2,1.3,2
0,qid:1260,1,0,2,2,0,1,0,0,0,0,5,12,0,4,0,1.8,3
0,qid:1261,1,0,1,0,2,2,0,0,1,0,3,11,0,3,0,1,1
1,qid:1261,1,0,3,0,1,6,0,0,1,0,5,20,1,5,1,1.4,2
1,qid:1262,0,0,0,0,0,2,0,0,0,0,3,6,1,2,1,1.5,2
0,qid:1262,1,0,0,2,0,1,0,0,0,1,4,10,1,3,0,1.3,2
0,qid:1263,1,0,0,1,1,5,0,0,1,2,8,21,2,10,3,1.3,2
1,qid:1263,0,0,0,1,0,5,0,1,0,2,6,19,4,9,3,1.7,3
1,qid:1264,1,0,0,0,0,1,1,0,0,0,1,6,1,3,1,1.3,2
0,qid:1264,0,0,0,2,0,4,0,1,0,3,4,16,1,9,4,1.6,3
1,qid:1265,0,0,0,1,1,1,0,0,0,1,1,5,0,1,1,1,1
0,qid:1265,1,0,0,0,1,3,0,0,0,2,5,14,1,5,1,2.4,3
1,qid:1266,0,0,0,0,0,2,0,0,0,1,2,7,1,1,1,1,1
0,qid:1266,0,0,1,2,0,4,0,2,0,2,2,17,2,7,1,2.6,4
1,qid:1267,0,0,0,0,1,4,0,0,0,3,5,18,2,6,2,1.7,2
0,qid:1267,0,0,1,1,0,7,0,0,1,1,6,22,2,9,2,1.9,3
0,qid:1268,0,1,1,1,1,1,0,0,0,0,5,13,0,5,2,1.8,3
1,qid:1268,1,0,0,0,1,3,0,1,0,0,3,9,0,6,0,2.2,3
0,qid:1269,1,1,2,0,1,2,0,0,0,1,8,19,2,8,2,2.3,4
1,qid:1269,0,0,0,0,0,3,0,0,1,0,4,10,2,4,1,1.8,3
0,qid:1270,1,0,1,0,2,3,0,0,0,2,7,19,2,9,0,3.2,4
1,qid:1270,1,1,0,0,1,2,0,0,0,0,5,13,2,6,0,1.3,2
0,qid:1271,0,0,0,2,1,3,0,0,0,3,3,13,1,5,1,2,3
1,qid:1271,0,1,0,0,0,1,0,0,0,0,5,10,1,3,1,1.7,2
1,qid:1272,0,0,1,1,1,2,0,0,0,1,4,11,1,5,0,2.4,3
0,qid:1272,0,1,0,1,0,2,0,0,0,1,2,7,0,2,1,1.5,2
0,qid:1273,1,0,0,1,0,3,0,0,0,2,6,15,2,6,2,1.8,3
1,qid:1273,0,0,0,0,0,2,0,0,0,0,2,7,1,2,0,1,1
1,qid:1274,0,0,0,1,2,2,0,0,0,0,5,11,1,3,0,2,3
0,qid:1274,0,0,0,0,1,3,0,0,0,1,5,12,1,4,1,1.8,3
0,qid:1275,2,0,0,2,0,3,0,0,1,0,6,16,0,9,1,3.1,4
1,qid:1275,1,0,1,3,1,4,0,0,0,0,5,20,1,4,2,2.3,3
1,qid:1276,0,0,0,0,1,5,0,0,0,3,6,17,1,6,2,2.8,5
0,qid:1276,1,0,1,0,1,2,0,0,0,1,7,16,2,5,3,2.4,3
0,qid:1277,0,1,1,0,3,2,1,0,0,0,3,13,2,6,2,1.8,3
1,qid:1277,0,0,1,0,2,2,0,0,0,2,7,16,2,5,1,1.8,3
0,qid:1278,1,0,1,1,1,4,0,1,0,2,10,22,0,8,1,1.8,4
1,qid:1278,1,0,0,1,0,1,0,0,0,0,4,9,2,4,1,1.8,2
0,qid:1279,1,0,0,0,0,3,0,1,0,1,3,9,0,2,1,1.5,2
1,qid:1279,2,0,0,0,0,1,0,1,1,0,6,16,5,6,0,2,4
0,qid:1280,0,0,1,2,1,4,0,1,0,2,8,23,3,8,3,2.4,3
1,qid:1280,0,0,0,0,0,3,0,0,0,1,2,6,0,2,1,1,1
1,qid:1281,0,0,0,0,0,2,0,0,0,0,5,9,2,3,0,1.3,2
0,qid:1281,0,0,0,0,0,2,0,0,0,1,3,8,2,2,1,1.5,2
0,qid:1282,2,0,0,2,0,1,0,0,0,1,6,15,3,5,0,1.8,3
1,qid:1282,0,0,0,0,1,6,0,0,0,1,4,14,1,6,2,1.7,3
1,qid:1283,0,0,0,2,0,0,0,0,0,0,4,8,2,2,0,1.5,2
0,qid:1283,1,0,0,3,0,5,0,0,1,0,9,19,0,7,3,1.6,3
0,qid:1284,1,0,0,1,1,0,0,0,0,2,4,11,0,2,0,1,1
1,qid:1284,1,0,0,0,0,0,0,1,0,0,2,5,1,2,0,1,1
1,qid:1285,1,0,0,1,0,1,0,1,1,2,4,15,3,7,1,1.3,2
0,qid:1285,0,0,2,1,0,3,0,0,1,4,7,22,4,8,3,2,3
0,qid:1286,0,0,1,0,1,8,0,0,0,2,6,20,2,8,2,2.4,4
1,qid:1286,0,0,0,1,0,0,0,0,0,0,3,5,1,1,0,1,1
0,qid:1287,0,0,3,2,2,1,0,1,0,2,9,23,3,8,2,1.5,2
1,qid:1287,0,0,0,0,0,5,0,0,0,0,7,18,5,6,1,2.8,5
1,qid:1288,3,0,0,2,0,2,0,0,1,0,5,16,3,8,1,2.8,5
0,qid:1288,1,0,1,1,1,1,0,0,0,2,7,18,3,5,0,1.6,2
0,qid:1289,0,0,0,0,1,0,1,1,0,0,5,12,4,5,0,2.4,3
1,qid:1289,0,0,0,0,1,1,0,0,1,1,6,18,7,7,1,1.9,2
0,qid:1290,2,1,1,1,0,1,0,0,0,0,3,13,4,6,1,2.7,3
1,qid:1290,1,0,0,1,1,2,0,2,0,0,5,14,2,6,1,1.5,2
0,qid:1291,0,0,0,2,0,1,0,0,0,2,6,18,7,8,2,2.1,4
1,qid:1291,0,0,0,0,1,0,0,2,0,0,1,6,2,2,0,1,1
1,qid:1292,0,0,0,0,0,1,0,0,0,0,1,4,2,2,1,1.5,2
0,qid:1292,0,0,1,1,1,1,0,0,1,0,3,12,4,4,1,2.3,3
1,qid:1293,1,1,0,0,0,0,0,0,1,0,6,13,4,6,1,2.7,4
0,qid:1293,0,0,0,0,1,3,0,2,0,0,4,15,5,6,0,2,3
1,qid:1294,0,0,1,0,1,2,1,1,0,1,5,15,3,6,1,1.5,2
0,qid:1294,1,0,2,0,3,3,1,0,0,0,7,20,2,7,2,1.9,3
1,qid:1295,0,0,1,0,1,1,0,0,1,0,4,13,3,4,1,2.3,3
0,qid:1295,0,0,1,2,1,1,0,0,1,1,6,19,4,7,2,1.9,3
0,qid:1296,0,0,2,2,1,2,0,1,1,2,5,20,2,7,2,1.9,3
1,qid:1296,1,1,0,1,0,2,0,1,1,0,5,18,5,8,1,3.4,5
1,qid:1297,0,1,0,2,1,1,0,0,0,0,2,7,0,2,1,1,1
0,qid:1297,0,0,0,1,1,0,0,1,1,0,2,8,1,3,0,1.7,2
0,qid:1298,1,0,0,1,0,1,0,0,0,0,6,17,7,6,1,2,3
1,qid:1298,1,0,1,1,2,1,0,0,0,2,5,14,1,5,1,2.2,3
1,qid:1299,1,2,0,1,1,1,0,0,1,2,3,17,5,8,1,3.4,5
0,qid:1299,1,1,1,3,1,2,0,0,0,1,8,21,3,8,0,1.8,3
1,qid:1300,0,0,0,0,0,0,0,0,0,0,5,10,3,3,0,1.7,2
0,qid:1300,0,0,2,0,1,5,0,1,0,0,7,19,3,7,0,2.7,4
0,qid:1301,0,1,1,1,2,2,0,1,1,1,8,21,3,9,2,2,2
1,qid:1301,0,0,0,0,1,0,0,1,1,0,2,7,2,1,0,1,1
1,qid:1302,1,0,0,0,1,0,0,0,0,0,4,10,4,4,0,1.8,3
0,qid:1302,2,0,0,0,1,3,0,0,0,2,3,13,1,5,1,2.4,3
0,qid:1303,0,1,0,1,0,2,0,0,0,1,5,14,4,8,0,1.9,3
1,qid:1303,0,1,1,0,1,2,0,0,0,1,4,11,1,4,1,2,3
1,qid:1304,2,0,1,0,2,2,0,0,0,1,5,16,2,5,2,2.4,4
0,qid:1304,0,0,0,1,1,1,0,1,0,0,2,6,0,1,1,1,1
0,qid:1305,0,0,2,1,2,8,0,0,0,1,8,23,1,8,4,2.1,4
1,qid:1305,0,0,1,0,0,1,0,0,0,1,0,4,1,2,1,1.5,2
0,qid:1306,2,2,1,1,0,1,0,2,0,2,9,23,3,11,2,1.5,2
1,qid:1306,0,1,0,1,2,4,0,1,1,1,7,21,3,8,3,2.3,3
0,qid:1307,2,1,0,0,2,2,0,2,0,0,6,18,3,8,1,1.9,4
1,qid:1307,1,0,0,0,0,1,0,1,0,0,0,5,2,2,1,1,1
1,qid:1308,0,0,0,2,1,0,0,1,0,0,2,6,0,2,0,1,1
0,qid:1308,1,0,0,0,1,1,0,0,0,1,5,12,3,5,2,2.2,2
1,qid:1309,1,0,0,0,1,4,0,1,1,2,4,19,5,9,2,2,3
0,qid:1309,0,2,1,0,1,0,0,0,1,3,7,18,3,7,2,2,2
1,qid:1310,1,0,0,0,1,0,0,1,0,0,1,4,0,1,0,1,1
0,qid:1310,0,0,1,2,0,0,0,0,0,2,8,18,5,7,1,2,3
0,qid:1311,0,0,0,1,2,1,0,1,0,3,2,12,2,5,1,1.2,2
1,qid:1311,0,0,1,1,1,1,0,0,0,0,3,7,0,3,1,2,3
1,qid:1312,0,1,0,0,0,1,0,1,0,0,3,7,1,2,1,1.5,2
0,qid:1312,1,2,0,0,0,4,0,0,0,2,5,16,1,6,3,1.5,3
1,qid:1313,0,0,0,0,1,2,0,1,0,0,3,10,2,4,1,1.8,3
0,qid:1313,1,0,2,0,4,2,0,2,0,0,6,20,3,8,2,1.6,3
1,qid:1314,0,0,0,1,0,1,0,0,0,1,2,5,0,1,0,1,1
0,qid:1314,1,0,1,1,1,4,0,0,0,3,1,13,1,5,2,1.2,2
0,qid:1315,0,1,0,0,0,3,0,0,1,2,4,13,2,5,2,2.6,3
1,qid:1315,1,0,1,3,2,0,0,0,0,2,5,16,2,6,1,1.7,3
1,qid:1316,0,0,1,3,0,0,0,0,0,0,3,8,1,3,1,1.7,2
0,qid:1316,1,1,0,0,1,0,0,0,0,1,2,6,0,2,1,1.5,2
0,qid:1317,0,0,0,0,0,1,0,0,0,0,2,4,1,1,0,1,1
1,qid:1317,0,0,0,0,0,5,0,0,0,0,3,8,0,2,0,1,1
1,qid:1318,0,0,0,1,1,3,0,0,0,0,3,8,0,3,2,1.3,2
